case,path,elapsedMs,value,canonicalValue,unit
relief-open,sgA.primaryToSecondaryLeakKgPerS,90000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,91000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,92000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,93000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,94000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,95000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,96000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,97000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,98000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,99000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,100000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,101000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,102000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,103000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,104000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,105000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,106000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,107000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,108000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,109000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,110000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,111000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,112000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,113000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,114000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,115000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,116000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,117000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,118000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,119000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,120000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,121000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,122000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,123000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,124000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,125000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,126000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,127000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,128000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,129000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,130000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,131000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,132000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,133000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,134000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,135000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,136000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,137000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,138000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,139000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,140000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,141000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,142000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,143000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,144000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,145000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,146000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,147000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,148000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,149000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,150000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,151000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,152000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,153000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,154000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,155000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,156000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,157000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,158000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,159000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,160000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,161000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,162000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,163000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,164000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,165000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,166000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,167000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,168000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,169000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,170000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,171000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,172000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,173000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,174000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,175000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,176000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,177000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,178000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,179000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,180000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,181000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,182000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,183000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,184000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,185000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,186000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,187000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,188000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,189000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,190000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,191000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,192000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,193000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,194000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,195000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,196000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,197000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,198000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,199000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,200000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,201000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,202000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,203000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,204000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,205000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,206000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,207000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,208000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,209000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,210000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,211000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,212000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,213000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,214000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,215000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,216000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,217000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,218000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,219000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,220000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,221000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,222000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,223000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,224000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,225000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,226000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,227000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,228000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,229000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,230000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,231000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,232000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,233000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,234000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,235000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,236000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,237000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,238000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,239000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,240000,0,0,kg/s
relief-open,sgA.secondaryRadiationMSvPerH,0,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,1000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,2000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,3000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,4000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,5000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,6000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,7000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,8000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,9000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,10000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,11000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,12000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,13000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,14000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,15000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,16000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,17000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,18000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,19000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,20000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,21000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,22000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,23000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,24000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,25000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,26000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,27000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,28000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,29000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,30000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,31000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,32000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,33000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,34000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,35000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,36000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,37000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,38000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,39000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,40000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,41000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,42000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,43000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,44000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,45000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,46000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,47000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,48000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,49000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,50000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,51000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,52000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,53000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,54000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,55000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,56000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,57000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,58000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,59000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,60000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,61000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,62000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,63000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,64000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,65000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,66000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,67000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,68000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,69000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,70000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,71000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,72000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,73000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,74000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,75000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,76000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,77000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,78000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,79000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,80000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,81000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,82000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,83000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,84000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,85000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,86000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,87000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,88000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,89000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,90000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,91000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,92000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,93000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,94000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,95000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,96000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,97000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,98000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,99000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,100000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,101000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,102000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,103000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,104000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,105000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,106000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,107000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,108000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,109000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,110000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,111000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,112000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,113000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,114000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,115000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,116000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,117000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,118000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,119000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,120000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,121000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,122000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,123000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,124000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,125000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,126000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,127000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,128000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,129000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,130000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,131000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,132000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,133000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,134000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,135000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,136000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,137000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,138000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,139000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,140000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,141000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,142000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,143000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,144000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,145000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,146000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,147000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,148000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,149000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,150000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,151000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,152000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,153000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,154000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,155000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,156000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,157000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,158000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,159000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,160000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,161000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,162000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,163000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,164000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,165000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,166000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,167000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,168000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,169000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,170000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,171000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,172000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,173000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,174000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,175000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,176000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,177000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,178000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,179000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,180000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,181000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,182000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,183000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,184000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,185000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,186000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,187000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,188000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,189000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,190000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,191000,0.02,0.02,mSv/h
relief-open,sgA.secondaryRadiationMSvPerH,192000,0.02,0.02,mSv/h
